Record number	date	time	Radial Pump P(MPa)	Radial Pump V(mL)	Radial Pump Q(mL/m)	Axial Pump P(MPa)	Axial Pump V(mL)	Axial Pump Q(mL/m)	Bottom Pore Pump P(MPa)	Bottom Pore Pump V(mL)	Bottom Pore Pump Q(mL/m)	Top Pore Pump P(MPa)	Top Pore Pump V(mL)	Top Pore Pump Q(mL/m)	Radial Pressure(MPa)	Axial Pressure(MPa)	Top Pore Pressure(MPa)	Bottom Pore Pressure(MPa)	Calculated Axial Stress(MPa)	Calculated Axial Load(kN)	T Cap reg(°C)	T Body reg(°C)	Top Temperature(°C)	Bottom Temperature (°C)	Deformation 1(mm)	Deformation 2(mm)	Deformation 3(mm)	Average Deformation(mm)	Relative Average Deformation(mm)	
1396	31/03/2017	12:53:58	20.785	90.8135	-0.088	 8.606	189.931	   0.0	 8.984	167.539	 -0.07	 0.197	146.841	 -1.47	20.447	 8.337	  8.91	  8.93	20.8025876225729	26.1413637100486	 23.83	 23.81	 27.05	 26.25	13.600	13.283	12.962	13.2816666666768	0.0903333333408227	
1397	31/03/2017	12:54:01	20.785	90.8114	-0.089	 8.606	189.931	   0.0	 8.986	167.537	 -0.08	 0.197	146.841	 -1.47	20.447	 8.337	  8.92	  8.95	20.8025876225729	26.1413637100486	 23.83	 23.81	 27.05	 26.24	13.600	13.283	12.962	13.281333333347	0.090666666670586	
1398	31/03/2017	12:54:03	20.785	90.8073	-0.088	 8.606	189.931	   0.0	 8.994	167.534	 -0.05	 0.197	146.841	 -1.47	20.447	 8.337	  8.93	  8.96	20.8025876225729	26.1413637100486	 23.83	 23.81	 27.05	 26.25	13.600	13.283	12.962	13.2816666666768	0.0903333333408227	
1399	31/03/2017	12:54:05	20.785	90.8052	-0.088	 8.606	189.931	   0.0	 9.005	167.533	 -0.04	 0.197	146.841	 -1.47	20.447	 8.337	  8.94	  8.96	20.8025876225729	26.1413637100486	 23.83	 23.81	 27.05	 26.25	13.600	13.283	12.962	13.2816666666768	0.0903333333408227	
1400	31/03/2017	12:54:07	20.785	90.8008	-0.088	 8.606	189.931	   0.0	 9.008	167.541	  0.09	 0.197	146.841	 -1.47	20.447	 8.337	  8.94	  8.96	20.8025876225729	26.1413637100486	 23.83	 23.81	 27.05	 26.25	13.600	13.283	12.963	13.2820000000065	0.0900000000110595	
1401	31/03/2017	12:54:09	20.786	90.7985	-0.088	 8.606	189.931	   0.0	 9.003	167.545	  0.13	 0.197	146.841	 -1.47	20.447	 8.337	  8.91	  8.94	20.8025876225729	26.1413637100486	 23.83	 23.81	 27.05	 26.26	13.600	13.283	12.963	13.2820000000065	0.0900000000110595	
1402	31/03/2017	12:54:11	20.786	90.7943	-0.088	 8.605	189.931	   0.0	 8.987	167.544	 -0.02	 0.197	146.841	 -1.47	20.447	 8.337	  8.91	  8.93	20.8025876225729	26.1413637100486	 23.83	 23.81	 27.05	 26.25	13.600	13.282	12.963	13.2816666666768	0.0903333333408227	
1403	31/03/2017	12:54:13	20.786	90.7922	-0.088	 8.605	189.931	   0.0	 8.985	167.542	 -0.05	 0.197	146.841	 -1.47	20.447	 8.336	  8.91	  8.93	20.7952259119193	26.1321126899857	 23.83	 23.81	 27.05	 26.25	13.600	13.283	12.963	13.2816666666768	0.0903333333408227	
1404	31/03/2017	12:54:16	20.786	90.7878	-0.087	 8.605	189.931	   0.0	 8.982	167.537	 -0.07	 0.197	146.841	 -1.47	20.447	 8.336	  8.91	  8.93	20.7952259119193	26.1321126899857	 23.83	 23.81	 27.06	 26.25	13.600	13.283	12.963	13.2820000000065	0.0900000000110595	
1405	31/03/2017	12:54:18	20.786	90.7860	-0.088	 8.605	189.931	   0.0	 8.983	167.534	 -0.10	 0.197	146.841	 -1.47	20.447	 8.336	  8.92	  8.95	20.7952259119193	26.1321126899857	 23.83	 23.81	 27.05	 26.24	13.599	13.283	12.963	13.2816666666768	0.0903333333408227	
1406	31/03/2017	12:54:20	20.786	90.7817	-0.088	 8.605	189.931	   0.0	 8.999	167.533	 -0.05	 0.197	146.841	 -1.47	20.447	 8.336	  8.93	  8.96	20.7952259119193	26.1321126899857	 23.83	 23.81	 27.04	 26.25	13.600	13.283	12.963	13.2820000000065	0.0900000000110595	
1407	31/03/2017	12:54:22	20.786	90.7798	-0.088	 8.605	189.931	   0.0	 9.002	167.534	 -0.00	 0.197	146.841	 -1.47	20.447	 8.336	  8.93	  8.96	20.7952259119193	26.1321126899857	 23.83	 23.81	 27.04	 26.25	13.599	13.283	12.963	13.2816666666768	0.0903333333408227	
1408	31/03/2017	12:54:24	20.786	90.7754	-0.087	 8.605	189.931	   0.0	 9.003	167.539	  0.07	 0.197	146.841	 -1.47	20.447	 8.336	  8.93	  8.96	20.7952259119193	26.1321126899857	 23.83	 23.81	 27.05	 26.25	13.600	13.283	12.963	13.2820000000065	0.0900000000110595	
1409	31/03/2017	12:54:26	20.769	90.7920	 0.465	 8.605	189.929	  -0.2	 9.004	167.542	  0.09	 0.197	146.841	 -1.47	20.436	 8.343	  8.91	  8.94	20.8799148682156	26.2385362200148	 23.83	 23.81	 27.05	 26.25	13.600	13.283	12.963	13.2820000000065	0.0900000000110595	
1410	31/03/2017	12:54:29	20.677	90.8757	 1.480	 8.613	189.920	  -0.2	 8.990	167.544	  0.02	 0.197	146.841	 -1.47	20.420	 8.354	  8.91	  8.94	20.9813114973076	26.3709422600223	 23.83	 23.81	 27.04	 26.24	13.599	13.282	12.963	13.281333333347	0.090666666670586	
1411	31/03/2017	12:54:32	20.662	90.9620	 1.637	 8.630	189.908	  -0.2	 8.986	167.540	 -0.05	 0.197	146.841	 -1.47	20.406	 8.364	  8.91	  8.93	21.0827081264288	26.4933743400034	 23.83	 23.81	 27.04	 26.25	13.599	13.282	12.962	13.2810000000172	0.0910000000003492	
1412	31/03/2017	12:54:34	20.654	91.0028	 1.591	 8.644	189.894	  -0.3	 8.986	167.538	 -0.06	 0.197	146.841	 -1.47	20.392	 8.375	  8.91	  8.93	21.1914664661745	26.6300444200751	 23.83	 23.81	 27.03	 26.25	13.598	13.282	12.962	13.2806666666729	0.0913333333446644	
1413	31/03/2017	12:54:36	20.640	91.0772	 1.527	 8.652	189.886	  -0.3	 8.985	167.535	 -0.06	 0.197	146.841	 -1.47	20.379	 8.388	  8.91	  8.94	21.3129639754479	26.8062120699324	 23.83	 23.81	 27.03	 26.25	13.597	13.281	12.961	13.2796666666545	0.092333333363058	
1414	31/03/2017	12:54:38	20.699	91.0831	 0.297	 8.673	189.868	  -0.4	 8.992	167.534	 -0.06	 0.197	146.841	 -1.47	20.374	 8.404	  8.93	  8.95	21.4406726030284	26.9432068198803	 23.83	 23.81	 27.03	 26.24	13.596	13.281	12.961	13.2793333333248	0.0926666666928213	
1415	31/03/2017	12:54:40	20.724	91.0687	-0.134	 8.683	189.858	  -0.4	 8.998	167.533	 -0.04	 0.197	146.841	 -1.47	20.374	 8.418	  8.94	  8.96	21.5658216831798	27.1004741599609	 23.83	 23.81	 27.03	 26.24	13.596	13.280	12.960	13.2786666666652	0.0933333333523478	
1416	31/03/2017	12:54:43	20.737	91.0445	-0.434	 8.708	189.838	  -0.5	 9.009	167.538	  0.11	 0.197	146.841	 -1.47	20.377	 8.440	  8.94	  8.96	21.6997414294456	27.2687630699365	 23.83	 23.81	 27.03	 26.24	13.595	13.279	12.959	13.2776666666759	0.0943333333416376	
1417	31/03/2017	12:54:45	20.739	91.0339	-0.433	 8.735	189.827	  -0.5	 9.010	167.542	  0.13	 0.198	146.841	 -1.47	20.381	 8.459	  8.92	  8.94	21.831676924252	27.4345584900875	 23.83	 23.81	 27.04	 26.24	13.594	13.279	12.958	13.2770000000019	0.0950000000157161	
1418	31/03/2017	12:54:47	20.743	91.0116	-0.428	 8.750	189.800	  -0.5	 8.990	167.545	  0.11	 0.198	146.841	 -1.47	20.383	 8.477	  8.91	  8.94	21.989666053938	27.6330939500476	 23.83	 23.81	 27.04	 26.24	13.594	13.279	12.958	13.2770000000019	0.0950000000157161	
1419	31/03/2017	12:54:49	20.745	91.0007	-0.405	 8.782	189.787	  -0.6	 8.989	167.544	 -0.01	 0.198	146.841	 -1.47	20.387	 8.501	  8.91	  8.94	22.1289632592234	27.835893450072	 23.83	 23.81	 27.03	 26.25	13.592	13.278	12.957	13.2756666666828	0.0963333333347691	
1420	31/03/2017	12:54:51	20.747	90.9894	-0.390	 8.799	189.754	  -0.6	 8.989	167.543	 -0.04	 0.198	146.841	 -1.47	20.391	 8.524	  8.91	  8.94	22.2903455962369	28.0386929499509	 23.83	 23.81	 27.03	 26.25	13.590	13.277	12.956	13.2743333333492	0.0976666666683741	
1421	31/03/2017	12:54:53	20.749	90.9721	-0.365	 8.828	189.725	  -0.7	 8.989	167.540	 -0.04	 0.198	146.841	 -1.47	20.395	 8.549	  8.92	  8.94	22.4664513544412	28.2322414300579	 23.83	 23.81	 27.03	 26.25	13.589	13.276	12.955	13.2733333333308	0.0986666666867677	
1422	31/03/2017	12:54:55	20.750	90.9629	-0.352	 8.844	189.707	  -0.7	 8.990	167.539	 -0.04	 0.198	146.841	 -1.47	20.398	 8.573	  8.92	  8.95	22.6371796536841	28.4467854400282	 23.83	 23.81	 27.03	 26.25	13.587	13.275	12.954	13.2716666666674	0.100333333350136	
1423	31/03/2017	12:54:58	20.753	90.9549	-0.346	 8.877	189.672	  -0.8	 8.998	167.538	 -0.01	 0.198	146.841	 -1.47	20.402	 8.599	  8.93	  8.96	22.8206471224839	28.6773380000086	 23.83	 23.81	 27.03	 26.24	13.586	13.274	12.952	13.2706666666782	0.101333333339426	
1424	31/03/2017	12:55:00	20.755	90.9387	-0.323	 8.895	189.654	  -0.8	 9.003	167.539	  0.04	 0.198	146.841	 -1.47	20.404	 8.623	  8.94	  8.96	23.0228065157426	28.9313795799681	 23.83	 23.81	 27.03	 26.24	13.584	13.272	12.950	13.2686666666559	0.103333333361661	
1425	31/03/2017	12:55:02	20.756	90.9313	-0.317	 8.931	189.616	  -0.9	 9.008	167.543	  0.09	 0.198	146.841	 -1.47	20.407	 8.652	  8.94	  8.97	23.2377050786454	29.201429710025	 23.83	 23.81	 27.03	 26.24	13.582	13.272	12.949	13.2673333333369	0.104666666680714	
1426	31/03/2017	12:55:04	20.759	90.9167	-0.293	 8.970	189.573	  -0.9	 9.002	167.551	  0.15	 0.198	146.841	 -1.47	20.410	 8.683	  8.91	  8.94	23.4231567991083	29.4807308599411	 23.83	 23.81	 27.03	 26.24	13.580	13.270	12.948	13.2660000000033	0.106000000014319	
1427	31/03/2017	12:55:06	20.761	90.9100	-0.280	 8.988	189.553	  -1.0	 8.992	167.551	  0.04	 0.198	146.841	 -1.47	20.413	 8.713	  8.91	  8.94	23.6380553618947	29.7507809898816	 23.83	 23.81	 27.03	 26.24	13.579	13.269	12.946	13.2646666666697	0.107333333347924	
1428	31/03/2017	12:55:08	20.764	90.8964	-0.271	 9.033	189.504	  -1.0	 8.991	167.550	  0.01	 0.198	146.841	 -1.47	20.415	 8.747	  8.92	  8.94	23.882400767121	30.0578351998993	 23.83	 23.81	 27.03	 26.24	13.577	13.268	12.944	13.2629999999917	0.109333333355607	
1429	31/03/2017	12:55:11	20.765	90.8900	-0.246	 9.056	189.479	  -1.1	 8.993	167.550	 -0.01	 0.198	146.841	 -1.47	20.418	 8.782	  8.93	  8.95	24.1360921346059	30.3278853300726	 23.83	 23.81	 27.03	 26.24	13.574	13.266	12.942	13.2606666666688	0.111333333348739	
1430	31/03/2017	12:55:13	20.766	90.8839	-0.239	 9.105	189.425	  -1.1	 8.996	167.548	 -0.05	 0.198	146.841	 -1.47	20.421	 8.817	  8.93	  8.96	24.3877992502821	30.6441905599204	 23.83	 23.81	 27.06	 26.24	13.572	13.264	12.940	13.2586666666757	0.11333333334187	
1431	31/03/2017	12:55:15	20.768	90.8725	-0.221	 9.153	189.400	  -1.1	 9.008	167.553	  0.08	 0.198	146.841	 -1.47	20.423	 8.854	  8.93	  8.96	24.656214039016	30.9839848100091	 23.83	 23.81	 27.06	 26.24	13.569	13.263	12.938	13.256666666668	0.115666666679317	
1432	31/03/2017	12:55:17	20.770	90.8671	-0.210	 9.179	189.343	  -1.2	 9.004	167.557	  0.11	 0.198	146.841	 -1.47	20.427	 8.891	  8.91	  8.94	24.9206603243947	31.3162985900708	 23.83	 23.82	 27.04	 26.24	13.567	13.261	12.936	13.2546666666749	0.117333333342685	
1433	31/03/2017	12:55:19	20.772	90.8579	-0.206	 9.225	189.291	  -1.3	 8.993	167.556	  0.06	 0.198	146.841	 -1.47	20.429	 8.925	  8.92	  8.94	25.166989981255	31.6813524100289	 23.83	 23.82	 27.04	 26.24	13.563	13.260	12.934	13.2519999999931	0.120000000024447	
1434	31/03/2017	12:55:21	20.773	90.8534	-0.188	 9.251	189.260	  -1.3	 8.993	167.556	 -0.00	 0.198	146.841	 -1.47	20.432	 8.966	  8.92	  8.95	25.4976916618762	32.0414192500175	 23.83	 23.82	 27.03	 26.24	13.560	13.257	12.932	13.2496666666702	0.122333333347342	
1435	31/03/2017	12:55:23	20.774	90.8488	-0.175	 9.308	189.194	  -1.4	 9.002	167.554	 -0.06	 0.198	146.841	 -1.47	20.434	 9.008	  8.93	  8.96	25.7680907021859	32.4644726800034	 23.83	 23.82	 27.03	 26.25	13.557	13.256	12.929	13.2470000000176	0.125	
1436	31/03/2017	12:55:26	20.777	90.8402	-0.160	 9.341	189.161	  -1.4	 9.009	167.559	  0.10	 0.198	146.841	 -1.47	20.437	 9.054	  8.94	  8.96	26.1007766345283	32.8547860700055	 23.83	 23.82	 27.03	 26.24	13.554	13.253	12.927	13.2446666666656	0.127333333351999	
1437	31/03/2017	12:55:28	20.779	90.8364	-0.145	 9.399	189.093	  -1.4	 9.005	167.563	  0.13	 0.198	146.841	 -1.47	20.439	 9.099	  8.92	  8.94	26.4280851078802	33.2753460099339	 23.83	 23.82	 27.03	 26.24	13.550	13.252	12.924	13.2416666666832	0.13033333333442	
1438	31/03/2017	12:55:30	20.781	90.8298	-0.140	 9.462	189.026	  -1.5	 8.994	167.563	  0.06	 0.198	146.841	 -1.47	20.443	 9.148	  8.92	  8.94	26.8324038944847	33.7186720299651	 23.83	 23.82	 27.03	 26.24	13.548	13.250	12.921	13.2393333333312	0.132666666686418	
1439	31/03/2017	12:55:32	20.782	90.8266	-0.125	 9.499	188.988	  -1.5	 8.994	167.560	 -0.07	 0.198	146.841	 -1.47	20.446	 9.200	  8.93	  8.95	27.1577281162026	34.1737425599713	 23.83	 23.82	 27.03	 26.24	13.545	13.247	12.918	13.2363333333487	0.13566666666884	
1440	31/03/2017	12:55:34	20.784	90.8240	-0.115	 9.563	188.915	  -1.6	 9.007	167.559	 -0.07	 0.198	146.841	 -1.47	20.447	 9.251	  8.94	  8.96	27.5311911049357	34.6708041501115	 23.83	 23.82	 27.03	 26.24	13.541	13.245	12.915	13.233666666667	0.138333333350602	
1441	31/03/2017	12:55:36	20.785	90.8186	-0.099	 9.601	188.876	  -1.6	 9.013	167.567	  0.15	 0.198	146.841	 -1.47	20.450	 9.305	  8.93	  8.96	27.9227707218961	35.162878759962	 23.83	 23.82	 27.03	 26.24	13.537	13.242	12.913	13.2306666666846	0.141333333333023	
1442	31/03/2017	12:55:39	20.786	90.8163	-0.093	 9.674	188.796	  -1.7	 9.000	167.571	  0.15	 0.198	146.841	 -1.47	20.452	 9.360	  8.91	  8.94	28.3236963012605	35.6666978800204	 23.83	 23.82	 27.03	 26.24	13.534	13.240	12.910	13.2280000000028	0.144000000014785	
1443	31/03/2017	12:55:41	20.788	90.8126	-0.082	 9.706	188.758	  -1.7	 8.993	167.570	 -0.00	 0.198	146.841	 -1.47	20.454	 9.419	  8.92	  8.95	28.7540687228902	36.1335129199433	 23.83	 23.82	 27.03	 26.24	13.530	13.238	12.907	13.2250000000204	0.146999999997206	
1444	31/03/2017	12:55:43	20.789	90.8111	-0.065	 9.785	188.677	  -1.8	 8.997	167.567	 -0.02	 0.198	146.841	 -1.47	20.456	 9.479	  8.93	  8.96	29.19180285529	36.6835871400544	 23.83	 23.82	 27.03	 26.24	13.526	13.236	12.904	13.2220000000088	0.150333333338494	
1445	31/03/2017	12:55:45	20.791	90.8097	-0.055	 9.865	188.597	  -1.8	 9.011	167.570	  0.02	 0.198	146.841	 -1.47	20.458	 9.540	  8.94	  8.97	29.6368986980524	37.2429123799084	 23.83	 23.82	 27.03	 26.24	13.522	13.233	12.900	13.2183333333378	0.153666666679783	
1446	31/03/2017	12:55:47	20.792	90.8076	-0.046	 9.903	188.555	  -1.8	 9.002	167.578	  0.15	 0.198	146.841	 -1.47	20.460	 9.594	  8.92	  8.94	30.1040796728048	37.8299906800385	 23.83	 23.82	 27.03	 26.24	13.519	13.230	12.897	13.2150000000111	0.157000000006519	
1447	31/03/2017	12:55:49	20.793	90.8068	-0.035	 9.982	188.467	  -1.8	 8.994	167.578	  0.03	 0.198	146.841	 -1.47	20.462	 9.658	  8.92	  8.94	30.4976435414574	38.3985669399262	 23.83	 23.82	 27.03	 26.24	13.515	13.228	12.894	13.2123333333438	0.160000000018044	
1448	31/03/2017	12:55:52	20.795	90.8056	-0.026	10.019	188.427	  -1.7	 8.997	167.573	 -0.03	 0.198	146.841	 -1.47	20.464	 9.716	  8.93	  8.96	30.9942713585042	38.9486411599792	 23.83	 23.82	 27.03	 26.24	13.511	13.226	12.891	13.2093333333469	0.163000000000466	
1449	31/03/2017	12:55:54	20.796	90.8054	-0.013	10.089	188.349	  -1.7	 9.006	167.576	  0.01	 0.198	146.841	 -1.47	20.465	 9.777	  8.94	  8.97	31.3677343471791	39.5012088698568	 23.83	 23.82	 27.03	 26.25	13.506	13.223	12.888	13.2056666666758	0.166000000011991	
1450	31/03/2017	12:55:56	20.798	90.8041	-0.008	10.165	188.274	  -1.6	 9.005	167.585	  0.13	 0.198	146.841	 -1.47	20.467	 9.834	  8.92	  8.95	31.7833833475888	39.9402708499692	 23.83	 23.82	 27.03	 26.25	13.503	13.221	12.885	13.2029999999941	0.169000000023516	
1451	31/03/2017	12:55:58	20.799	90.8040	-0.015	10.196	188.242	  -1.6	 8.994	167.585	  0.05	 0.198	146.841	 -1.47	20.468	 9.890	  8.91	  8.94	32.1936548891827	40.4533409898868	 23.83	 23.82	 27.03	 26.25	13.499	13.218	12.883	13.1996666666673	0.172333333350252	
1452	31/03/2017	12:56:00	20.800	90.8040	-0.008	10.262	188.169	  -1.5	 8.994	167.584	 -0.00	 0.198	146.841	 -1.47	20.469	 9.947	  8.92	  8.95	32.6112881413428	40.9806491299532	 23.83	 23.82	 27.03	 26.25	13.496	13.217	12.880	13.1973333333299	0.174666666687699	
1453	31/03/2017	12:56:02	20.800	90.8042	 0.002	10.330	188.134	  -1.5	 8.998	167.582	 -0.04	 0.198	146.841	 -1.47	20.471	10.001	  8.93	  8.96	33.00485201017	41.4752172300941	 23.83	 23.82	 27.03	 26.25	13.494	13.215	12.877	13.1953333333367	0.177000000010594	
1454	31/03/2017	12:56:04	20.801	90.8048	 0.014	10.365	188.061	  -1.4	 9.005	167.585	  0.06	 0.198	146.841	 -1.47	20.472	10.053	  8.94	  8.96	33.3856767092366	41.9537767799338	 23.83	 23.82	 27.03	 26.25	13.491	13.213	12.875	13.1923333333543	0.179666666663252	
1455	31/03/2017	12:56:07	20.802	90.8061	 0.022	10.428	187.995	  -1.4	 8.997	167.592	  0.10	 0.198	146.841	 -1.47	20.473	10.103	  8.91	  8.94	33.7517779874033	42.4138342901133	 23.83	 23.82	 27.03	 26.25	13.487	13.211	12.872	13.1900000000023	0.18200000001525	
1456	31/03/2017	12:56:09	20.802	90.8070	 0.031	10.460	187.962	  -1.4	 8.993	167.590	  0.04	 0.198	146.841	 -1.47	20.474	10.152	  8.92	  8.94	34.1105175547418	42.8646407800261	 23.83	 23.82	 27.03	 26.24	13.485	13.209	12.869	13.1876666666794	0.184333333338145	
1457	31/03/2017	12:56:11	20.803	90.8090	 0.034	10.522	187.900	  -1.3	 8.994	167.588	 -0.01	 0.198	146.841	 -1.47	20.475	10.200	  8.92	  8.95	34.4618954115431	43.3061962499633	 23.83	 23.82	 27.03	 26.24	13.482	13.207	12.867	13.185333333342	0.186666666675592	
1458	31/03/2017	12:56:13	20.804	90.8102	 0.042	10.550	187.869	  -1.3	 8.999	167.588	 -0.01	 0.198	146.841	 -1.47	20.476	10.241	  8.93	  8.96	34.7617412941763	43.738500699983	 23.83	 23.82	 27.03	 26.24	13.479	13.206	12.865	13.1833333333489	0.188666666668723	
1459	31/03/2017	12:56:15	20.804	90.8114	 0.044	10.609	187.809	  -1.2	 9.006	167.591	  0.07	 0.198	146.841	 -1.47	20.476	10.285	  8.93	  8.96	35.1298268238897	44.1455455800169	 23.83	 23.82	 27.03	 26.25	13.476	13.204	12.863	13.1809999999969	0.191000000020722	
